Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Age Range,Purchase Count,Customer Type
1561,7/26/23 3:58,Clothing,37,5,1792,Cash,61,1.0,Donald Foster,61,Female,0,55-64,3,Bronze
1561,2/22/20 3:40,Books,293,2,1076,Cash,61,1.0,Donald Foster,61,Female,0,55-64,3,Bronze
1561,11/19/21 7:18,Electronics,154,4,3094,PayPal,61,1.0,Donald Foster,61,Female,0,55-64,3,Bronze
40766,8/8/23 12:14,Books,67,1,2259,Credit Card,19,1.0,Andrew Meyers,19,Male,1,18-24,4,Bronze
40766,9/14/20 19:55,Books,255,1,3877,Credit Card,19,1.0,Andrew Meyers,19,Male,1,18-24,4,Bronze
40766,4/3/22 19:39,Home,266,3,963,Credit Card,19,0.0,Andrew Meyers,19,Male,1,18-24,4,Bronze
40766,3/29/22 21:55,Clothing,154,4,2922,Credit Card,19,1.0,Andrew Meyers,19,Male,1,18-24,4,Bronze
22634,11/2/22 7:26,Clothing,483,2,2288,Credit Card,20,0.0,Kevin Smith,20,Male,1,18-24,3,Bronze
22634,5/9/23 4:13,Home,380,3,4586,Credit Card,20,0.0,Kevin Smith,20,Male,1,18-24,3,Bronze
22634,1/25/20 18:09,Books,421,3,4077,PayPal,20,0.0,Kevin Smith,20,Male,1,18-24,3,Bronze
38876,6/5/21 19:45,Electronics,245,4,2369,Cash,40,,Anthony Shepherd,40,Male,0,35-44,9,Silver
38876,10/27/20 12:26,Electronics,457,4,2967,PayPal,40,1.0,Anthony Shepherd,40,Male,0,35-44,9,Silver
38876,7/1/23 3:30,Clothing,61,1,1799,PayPal,40,0.0,Anthony Shepherd,40,Male,0,35-44,9,Silver
38876,5/10/20 22:28,Books,120,1,4007,Cash,40,0.0,Anthony Shepherd,40,Male,0,35-44,9,Silver
38876,2/18/23 3:25,Home,341,5,422,Cash,40,0.0,Anthony Shepherd,40,Male,0,35-44,9,Silver
38876,12/7/22 10:03,Books,58,5,4698,Credit Card,40,1.0,Anthony Shepherd,40,Male,0,35-44,9,Silver
38876,9/15/21 8:16,Books,74,4,2171,PayPal,40,0.0,Anthony Shepherd,40,Male,0,35-44,9,Silver
38876,9/17/22 21:07,Electronics,301,1,1071,PayPal,40,1.0,Anthony Shepherd,40,Male,0,35-44,9,Silver
38876,10/27/22 12:11,Electronics,133,1,420,Credit Card,40,0.0,Anthony Shepherd,40,Male,0,35-44,9,Silver
9502,1/31/21 13:12,Electronics,435,4,1206,PayPal,61,0.0,Sandy Krause,61,Male,0,55-64,6,Bronze
9502,9/7/20 16:02,Clothing,372,1,1293,Cash,61,1.0,Sandy Krause,61,Male,0,55-64,6,Bronze
9502,5/4/20 7:26,Books,268,2,1263,PayPal,61,0.0,Sandy Krause,61,Male,0,55-64,6,Bronze
9502,8/8/21 19:00,Home,238,2,5143,Cash,61,1.0,Sandy Krause,61,Male,0,55-64,6,Bronze
9502,8/3/22 23:42,Clothing,36,5,4848,Credit Card,61,0.0,Sandy Krause,61,Male,0,55-64,6,Bronze
9502,3/1/22 10:52,Books,153,1,2699,Credit Card,61,,Sandy Krause,61,Male,0,55-64,6,Bronze
23418,3/28/23 3:48,Home,170,1,1186,Credit Card,38,,Rachel Chapman,38,Female,0,35-44,6,Bronze
23418,12/11/22 20:16,Electronics,372,4,1965,PayPal,38,0.0,Rachel Chapman,38,Female,0,35-44,6,Bronze
23418,2/11/20 7:08,Books,401,1,4710,PayPal,38,1.0,Rachel Chapman,38,Female,0,35-44,6,Bronze
23418,11/27/21 21:11,Clothing,493,3,5152,PayPal,38,,Rachel Chapman,38,Female,0,35-44,6,Bronze
23418,4/13/21 17:02,Books,315,4,1105,Credit Card,38,0.0,Rachel Chapman,38,Female,0,35-44,6,Bronze
23418,4/11/20 21:04,Books,406,5,942,Cash,38,0.0,Rachel Chapman,38,Female,0,35-44,6,Bronze
13568,12/5/22 21:49,Books,367,2,1826,PayPal,66,0.0,Julia Johnson,66,Male,0,65 and above,6,Bronze
13568,5/13/20 13:15,Books,354,3,3200,Cash,66,1.0,Julia Johnson,66,Male,0,65 and above,6,Bronze
13568,3/26/23 18:30,Books,288,3,1976,Credit Card,66,0.0,Julia Johnson,66,Male,0,65 and above,6,Bronze
13568,4/19/20 14:59,Home,245,4,2789,PayPal,66,1.0,Julia Johnson,66,Male,0,65 and above,6,Bronze
13568,9/9/21 15:15,Electronics,77,3,368,PayPal,66,1.0,Julia Johnson,66,Male,0,65 and above,6,Bronze
13568,10/27/20 3:59,Electronics,252,3,1094,Credit Card,66,0.0,Julia Johnson,66,Male,0,65 and above,6,Bronze
9128,9/11/21 19:31,Clothing,102,3,981,Cash,70,1.0,Dana Mcintosh,70,Female,0,65 and above,4,Bronze
9128,4/2/22 13:39,Home,243,4,1258,Credit Card,70,1.0,Dana Mcintosh,70,Female,0,65 and above,4,Bronze
9128,11/21/21 23:03,Books,435,3,2806,Cash,70,1.0,Dana Mcintosh,70,Female,0,65 and above,4,Bronze
9128,10/27/22 16:10,Books,361,4,1710,Credit Card,70,1.0,Dana Mcintosh,70,Female,0,65 and above,4,Bronze
12218,5/16/23 16:14,Clothing,50,3,4265,Credit Card,49,0.0,Jeffrey Patterson,49,Female,0,45-54,8,Silver
12218,6/21/22 9:29,Home,425,1,3690,PayPal,49,,Jeffrey Patterson,49,Female,0,45-54,8,Silver
12218,8/3/23 4:13,Home,323,5,1252,Credit Card,49,,Jeffrey Patterson,49,Female,0,45-54,8,Silver
12218,9/9/20 17:19,Clothing,454,2,2248,Cash,49,0.0,Jeffrey Patterson,49,Female,0,45-54,8,Silver
12218,3/13/20 4:51,Clothing,350,4,1054,Cash,49,0.0,Jeffrey Patterson,49,Female,0,45-54,8,Silver
12218,12/14/22 8:32,Clothing,333,5,667,Credit Card,49,,Jeffrey Patterson,49,Female,0,45-54,8,Silver
12218,8/14/20 11:15,Books,78,2,1898,Cash,49,1.0,Jeffrey Patterson,49,Female,0,45-54,8,Silver
12218,5/9/22 2:20,Electronics,57,3,2598,Credit Card,49,,Jeffrey Patterson,49,Female,0,45-54,8,Silver
33912,5/11/21 6:07,Electronics,496,1,2000,Credit Card,34,0.0,Gail Cook,34,Male,0,25-34,8,Silver
33912,4/26/23 15:00,Books,350,3,412,PayPal,34,0.0,Gail Cook,34,Male,0,25-34,8,Silver
33912,9/1/23 13:38,Home,481,5,2092,Cash,34,1.0,Gail Cook,34,Male,0,25-34,8,Silver
33912,6/3/21 9:38,Books,37,3,1897,Cash,34,0.0,Gail Cook,34,Male,0,25-34,8,Silver
33912,9/2/21 2:07,Books,56,2,2615,Credit Card,34,1.0,Gail Cook,34,Male,0,25-34,8,Silver
33912,10/29/20 22:10,Clothing,59,5,222,Cash,34,0.0,Gail Cook,34,Male,0,25-34,8,Silver
33912,10/23/22 5:36,Electronics,144,1,3943,Cash,34,1.0,Gail Cook,34,Male,0,25-34,8,Silver
33912,1/13/20 23:21,Electronics,268,2,1511,Cash,34,1.0,Gail Cook,34,Male,0,25-34,8,Silver
41460,10/20/20 5:51,Home,392,3,4784,Cash,51,1.0,Jordan Ramirez,51,Male,0,45-54,7,Bronze
41460,3/19/21 0:04,Home,360,5,3465,Crypto,51,0.0,Jordan Ramirez,51,Male,0,45-54,7,Bronze
41460,4/22/20 5:52,Clothing,484,5,579,Cash,51,,Jordan Ramirez,51,Male,0,45-54,7,Bronze
41460,9/29/20 3:30,Books,59,5,677,Crypto,51,0.0,Jordan Ramirez,51,Male,0,45-54,7,Bronze
41460,2/19/20 7:28,Home,78,3,2611,PayPal,51,1.0,Jordan Ramirez,51,Male,0,45-54,7,Bronze
41460,5/22/21 6:35,Books,191,3,1493,Credit Card,51,0.0,Jordan Ramirez,51,Male,0,45-54,7,Bronze
41460,4/29/21 7:18,Home,150,5,960,Credit Card,51,0.0,Jordan Ramirez,51,Male,0,45-54,7,Bronze
37127,7/13/20 16:23,Home,191,2,3650,PayPal,61,0.0,Michael Stevens,61,Female,0,55-64,4,Bronze
37127,11/2/21 14:02,Electronics,157,4,3878,Crypto,61,0.0,Michael Stevens,61,Female,0,55-64,4,Bronze
37127,8/30/20 0:21,Books,305,5,2998,Cash,61,0.0,Michael Stevens,61,Female,0,55-64,4,Bronze
37127,5/27/23 18:06,Home,296,4,2531,Credit Card,61,1.0,Michael Stevens,61,Female,0,55-64,4,Bronze
10626,1/11/20 19:49,Books,69,1,1133,Crypto,69,0.0,Robert Keller,69,Female,0,65 and above,10,Platinum
10626,12/29/22 2:38,Clothing,357,2,1924,Credit Card,69,,Robert Keller,69,Female,0,65 and above,10,Platinum
10626,7/23/22 4:51,Clothing,299,3,4966,Credit Card,69,1.0,Robert Keller,69,Female,0,65 and above,10,Platinum
10626,3/28/20 10:09,Clothing,253,1,5319,PayPal,69,,Robert Keller,69,Female,0,65 and above,10,Platinum
10626,9/4/23 2:04,Home,90,4,1146,Credit Card,69,,Robert Keller,69,Female,0,65 and above,10,Platinum
10626,7/6/21 14:44,Home,263,2,1228,Credit Card,69,0.0,Robert Keller,69,Female,0,65 and above,10,Platinum
10626,5/25/23 5:00,Clothing,464,2,2594,Crypto,69,0.0,Robert Keller,69,Female,0,65 and above,10,Platinum
10626,9/19/21 10:39,Books,497,3,3558,Credit Card,69,1.0,Robert Keller,69,Female,0,65 and above,10,Platinum
10626,4/16/22 0:38,Home,375,5,1666,PayPal,69,0.0,Robert Keller,69,Female,0,65 and above,10,Platinum
10626,1/11/20 16:28,Electronics,370,3,3614,Cash,69,,Robert Keller,69,Female,0,65 and above,10,Platinum
4462,2/15/20 14:17,Clothing,278,2,4749,Credit Card,43,,Clarence Lyons,43,Female,0,35-44,5,Bronze
4462,7/26/20 8:26,Books,138,5,3057,PayPal,43,1.0,Clarence Lyons,43,Female,0,35-44,5,Bronze
4462,11/28/21 13:34,Books,53,2,1701,Credit Card,43,1.0,Clarence Lyons,43,Female,0,35-44,5,Bronze
4462,3/16/22 4:03,Books,228,1,638,Credit Card,43,0.0,Clarence Lyons,43,Female,0,35-44,5,Bronze
4462,3/27/20 5:50,Books,286,5,3929,PayPal,43,,Clarence Lyons,43,Female,0,35-44,5,Bronze
32495,7/23/20 3:33,Books,480,4,2120,Cash,46,1.0,Tanya Watts,46,Female,0,45-54,5,Bronze
32495,6/3/23 7:20,Clothing,382,5,4817,Credit Card,46,0.0,Tanya Watts,46,Female,0,45-54,5,Bronze
32495,8/4/23 4:05,Books,341,2,2214,Cash,46,1.0,Tanya Watts,46,Female,0,45-54,5,Bronze
32495,11/6/21 1:45,Books,422,5,2515,Credit Card,46,0.0,Tanya Watts,46,Female,0,45-54,5,Bronze
32495,3/26/23 2:33,Clothing,245,2,799,Crypto,46,1.0,Tanya Watts,46,Female,0,45-54,5,Bronze
48075,8/9/20 20:35,Books,390,5,957,Credit Card,36,1.0,Sean Koch,36,Female,0,35-44,5,Bronze
48075,5/3/23 1:36,Clothing,64,4,633,Credit Card,36,0.0,Sean Koch,36,Female,0,35-44,5,Bronze
48075,10/9/20 22:38,Books,469,2,4782,Crypto,36,0.0,Sean Koch,36,Female,0,35-44,5,Bronze
48075,12/16/22 10:51,Electronics,401,5,4585,Credit Card,36,0.0,Sean Koch,36,Female,0,35-44,5,Bronze
48075,9/8/22 22:46,Books,81,1,769,Crypto,36,0.0,Sean Koch,36,Female,0,35-44,5,Bronze
18478,9/24/22 3:26,Clothing,359,3,4271,Crypto,61,0.0,Amanda Williams,61,Male,0,55-64,5,Bronze
18478,7/21/21 4:04,Books,86,2,4952,Cash,61,,Amanda Williams,61,Male,0,55-64,5,Bronze
18478,3/7/21 8:31,Home,230,4,5068,PayPal,61,0.0,Amanda Williams,61,Male,0,55-64,5,Bronze
18478,10/26/22 23:43,Electronics,157,1,2550,PayPal,61,0.0,Amanda Williams,61,Male,0,55-64,5,Bronze
18478,10/15/21 4:34,Clothing,302,5,2565,Cash,61,1.0,Amanda Williams,61,Male,0,55-64,5,Bronze
2043,7/2/22 8:55,Clothing,295,3,2963,PayPal,32,0.0,Brian Sullivan,32,Male,0,25-34,6,Bronze
2043,11/25/22 12:34,Electronics,130,5,1582,Cash,32,1.0,Brian Sullivan,32,Male,0,25-34,6,Bronze
2043,12/18/20 11:03,Home,138,5,4205,Credit Card,32,1.0,Brian Sullivan,32,Male,0,25-34,6,Bronze
2043,12/15/21 14:48,Books,227,5,3903,PayPal,32,1.0,Brian Sullivan,32,Male,0,25-34,6,Bronze
2043,1/25/20 22:34,Books,18,1,1803,Credit Card,32,1.0,Brian Sullivan,32,Male,0,25-34,6,Bronze
2043,2/12/21 2:14,Books,159,3,2263,Credit Card,32,1.0,Brian Sullivan,32,Male,0,25-34,6,Bronze
26863,4/26/21 13:43,Books,84,5,724,Credit Card,34,1.0,Keith Walter DDS,34,Male,0,25-34,4,Bronze
26863,5/2/22 15:33,Books,158,3,4784,Crypto,34,0.0,Keith Walter DDS,34,Male,0,25-34,4,Bronze
26863,12/16/22 2:14,Home,496,1,3142,PayPal,34,1.0,Keith Walter DDS,34,Male,0,25-34,4,Bronze
26863,3/23/23 16:53,Clothing,44,2,667,Crypto,34,0.0,Keith Walter DDS,34,Male,0,25-34,4,Bronze
34069,7/6/21 8:38,Books,106,4,4086,Cash,45,0.0,Joel Porter,45,Male,1,45-54,5,Bronze
34069,10/16/22 1:28,Electronics,249,5,3973,PayPal,45,,Joel Porter,45,Male,1,45-54,5,Bronze
34069,4/5/20 6:46,Clothing,176,2,3133,Credit Card,45,1.0,Joel Porter,45,Male,1,45-54,5,Bronze
34069,11/19/22 23:19,Home,131,1,3966,Cash,45,0.0,Joel Porter,45,Male,1,45-54,5,Bronze
34069,5/31/20 19:34,Clothing,396,2,3897,Cash,45,,Joel Porter,45,Male,1,45-54,5,Bronze
28385,6/25/23 3:07,Home,251,1,3188,Cash,48,1.0,Steve Scott,48,Male,0,45-54,6,Bronze
28385,2/11/21 17:58,Clothing,340,4,5072,Credit Card,48,,Steve Scott,48,Male,0,45-54,6,Bronze
28385,11/24/21 3:47,Home,406,3,1613,Crypto,48,1.0,Steve Scott,48,Male,0,45-54,6,Bronze
28385,6/8/21 7:07,Electronics,329,2,1213,Credit Card,48,1.0,Steve Scott,48,Male,0,45-54,6,Bronze
28385,2/7/21 3:05,Books,51,5,809,Credit Card,48,0.0,Steve Scott,48,Male,0,45-54,6,Bronze
28385,5/5/21 5:11,Books,347,3,1311,Crypto,48,0.0,Steve Scott,48,Male,0,45-54,6,Bronze
42222,4/25/22 23:49,Home,223,3,646,PayPal,20,0.0,Don Gomez,20,Female,0,18-24,4,Bronze
42222,7/9/20 13:37,Clothing,325,5,4847,Crypto,20,1.0,Don Gomez,20,Female,0,18-24,4,Bronze
42222,8/5/22 9:22,Clothing,65,3,4800,PayPal,20,1.0,Don Gomez,20,Female,0,18-24,4,Bronze
42222,4/19/23 6:22,Clothing,60,3,3902,Credit Card,20,1.0,Don Gomez,20,Female,0,18-24,4,Bronze
39787,6/13/21 0:20,Clothing,111,4,491,Credit Card,67,0.0,Jasmine Patrick,67,Male,1,65 and above,5,Bronze
39787,1/9/23 5:41,Books,348,1,1928,PayPal,67,1.0,Jasmine Patrick,67,Male,1,65 and above,5,Bronze
39787,10/2/20 19:50,Clothing,279,1,5226,Credit Card,67,0.0,Jasmine Patrick,67,Male,1,65 and above,5,Bronze
39787,9/13/21 7:40,Electronics,397,5,3386,Credit Card,67,,Jasmine Patrick,67,Male,1,65 and above,5,Bronze
39787,3/17/20 11:16,Books,406,5,4317,Cash,67,,Jasmine Patrick,67,Male,1,65 and above,5,Bronze
28419,2/7/20 23:41,Books,178,2,3067,Credit Card,63,1.0,Alyssa Curtis,63,Female,0,55-64,6,Bronze
28419,1/2/20 16:07,Electronics,420,4,1661,Cash,63,1.0,Alyssa Curtis,63,Female,0,55-64,6,Bronze
28419,6/6/21 5:48,Clothing,480,1,1214,Crypto,63,0.0,Alyssa Curtis,63,Female,0,55-64,6,Bronze
28419,5/29/21 5:39,Electronics,144,2,1756,Credit Card,63,0.0,Alyssa Curtis,63,Female,0,55-64,6,Bronze
28419,8/13/23 11:36,Electronics,134,2,4827,PayPal,63,0.0,Alyssa Curtis,63,Female,0,55-64,6,Bronze
28419,6/7/21 7:00,Electronics,68,4,5129,Credit Card,63,0.0,Alyssa Curtis,63,Female,0,55-64,6,Bronze
2431,8/27/20 6:56,Books,402,4,1086,PayPal,69,0.0,Mary Osborn,69,Female,0,65 and above,2,Bronze
2431,11/4/20 23:28,Clothing,423,3,510,PayPal,69,0.0,Mary Osborn,69,Female,0,65 and above,2,Bronze
23115,8/5/21 5:21,Home,173,1,3750,Credit Card,21,,Mary Martin,21,Female,1,18-24,5,Bronze
23115,12/6/21 11:42,Clothing,221,1,1071,Credit Card,21,0.0,Mary Martin,21,Female,1,18-24,5,Bronze
23115,4/28/20 5:30,Books,408,3,3832,Credit Card,21,0.0,Mary Martin,21,Female,1,18-24,5,Bronze
23115,7/21/21 11:43,Home,243,1,4151,Cash,21,0.0,Mary Martin,21,Female,1,18-24,5,Bronze
23115,4/22/20 20:18,Clothing,93,1,4771,Cash,21,,Mary Martin,21,Female,1,18-24,5,Bronze
36784,2/4/23 23:27,Clothing,243,1,2869,Credit Card,24,1.0,David Whitney,24,Female,1,18-24,7,Bronze
36784,5/12/21 17:23,Clothing,344,3,2379,Cash,24,1.0,David Whitney,24,Female,1,18-24,7,Bronze
36784,1/11/22 13:01,Clothing,34,3,254,Crypto,24,0.0,David Whitney,24,Female,1,18-24,7,Bronze
36784,11/18/22 9:04,Electronics,457,4,2118,Cash,24,0.0,David Whitney,24,Female,1,18-24,7,Bronze
36784,1/4/21 8:38,Books,74,5,2014,Credit Card,24,0.0,David Whitney,24,Female,1,18-24,7,Bronze
36784,4/6/20 11:48,Clothing,177,5,3074,Cash,24,,David Whitney,24,Female,1,18-24,7,Bronze
36784,8/24/23 18:48,Clothing,473,3,2025,PayPal,24,1.0,David Whitney,24,Female,1,18-24,7,Bronze
43195,9/3/20 7:35,Books,60,5,1042,PayPal,39,1.0,Ronald Cruz,39,Male,0,35-44,6,Bronze
43195,12/20/22 14:07,Clothing,21,1,3601,Credit Card,39,1.0,Ronald Cruz,39,Male,0,35-44,6,Bronze
43195,7/16/20 10:32,Clothing,279,3,1383,Credit Card,39,0.0,Ronald Cruz,39,Male,0,35-44,6,Bronze
43195,10/22/21 15:38,Books,42,3,603,PayPal,39,0.0,Ronald Cruz,39,Male,0,35-44,6,Bronze
43195,10/29/21 8:19,Books,455,3,4602,Cash,39,1.0,Ronald Cruz,39,Male,0,35-44,6,Bronze
43195,11/12/20 10:56,Clothing,28,3,3378,PayPal,39,1.0,Ronald Cruz,39,Male,0,35-44,6,Bronze
27599,5/3/21 22:52,Books,392,5,4398,PayPal,52,1.0,Brian Cain,52,Female,0,45-54,5,Bronze
27599,2/14/20 2:36,Home,496,2,1885,Credit Card,52,,Brian Cain,52,Female,0,45-54,5,Bronze
27599,2/10/23 21:07,Electronics,294,2,4621,PayPal,52,0.0,Brian Cain,52,Female,0,45-54,5,Bronze
27599,9/23/20 15:40,Clothing,54,2,651,PayPal,52,,Brian Cain,52,Female,0,45-54,5,Bronze
27599,1/6/20 8:25,Electronics,32,1,3086,Cash,52,0.0,Brian Cain,52,Female,0,45-54,5,Bronze
35330,4/26/21 19:45,Electronics,189,2,580,PayPal,67,1.0,Lisa Mccoy,67,Female,1,65 and above,5,Bronze
35330,8/20/21 19:51,Home,359,1,2221,PayPal,67,0.0,Lisa Mccoy,67,Female,1,65 and above,5,Bronze
35330,7/12/23 4:55,Books,301,1,3543,Credit Card,67,1.0,Lisa Mccoy,67,Female,1,65 and above,5,Bronze
35330,12/26/22 10:06,Home,244,3,2221,Crypto,67,0.0,Lisa Mccoy,67,Female,1,65 and above,5,Bronze
35330,3/16/23 21:28,Home,431,2,2891,Crypto,67,0.0,Lisa Mccoy,67,Female,1,65 and above,5,Bronze
29007,2/16/23 19:50,Clothing,139,5,4197,PayPal,18,1.0,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,8/29/23 19:19,Electronics,253,3,799,Cash,18,1.0,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,9/18/21 13:03,Books,196,1,234,Crypto,18,1.0,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,1/4/21 8:34,Electronics,183,3,254,Credit Card,18,0.0,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,7/20/21 6:20,Clothing,406,4,915,PayPal,18,,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,7/24/22 13:46,Books,434,5,599,PayPal,18,,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,4/9/23 21:17,Books,386,5,3756,Cash,18,1.0,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,10/14/20 10:26,Clothing,71,4,4236,Cash,18,0.0,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,4/20/22 22:08,Books,355,3,1857,Credit Card,18,0.0,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,12/28/20 10:22,Home,125,4,3192,Credit Card,18,,Barbara Smith,18,Male,0,18-24,11,Platinum
29007,12/22/21 3:47,Home,483,3,3683,Credit Card,18,1.0,Barbara Smith,18,Male,0,18-24,11,Platinum
10542,6/9/21 14:26,Clothing,181,4,4608,PayPal,36,0.0,Jordan Flores,36,Male,0,35-44,10,Platinum
10542,3/7/22 15:54,Books,155,3,2982,PayPal,36,0.0,Jordan Flores,36,Male,0,35-44,10,Platinum
10542,8/11/20 19:27,Clothing,64,4,1362,Credit Card,36,0.0,Jordan Flores,36,Male,0,35-44,10,Platinum
10542,3/25/20 11:54,Clothing,395,3,1641,PayPal,36,1.0,Jordan Flores,36,Male,0,35-44,10,Platinum
10542,8/14/20 12:48,Electronics,62,4,2517,PayPal,36,,Jordan Flores,36,Male,0,35-44,10,Platinum
10542,5/30/21 9:43,Books,483,5,1668,PayPal,36,1.0,Jordan Flores,36,Male,0,35-44,10,Platinum
10542,10/17/22 12:55,Books,180,5,1340,Cash,36,0.0,Jordan Flores,36,Male,0,35-44,10,Platinum
10542,6/12/21 1:42,Books,134,1,1621,PayPal,36,1.0,Jordan Flores,36,Male,0,35-44,10,Platinum
10542,4/7/23 1:11,Books,12,2,3026,Credit Card,36,1.0,Jordan Flores,36,Male,0,35-44,10,Platinum
10542,3/10/21 8:48,Books,163,2,2361,Credit Card,36,0.0,Jordan Flores,36,Male,0,35-44,10,Platinum
5028,8/31/23 3:43,Books,148,3,1295,Crypto,29,0.0,Michael Moore,29,Female,0,25-34,4,Bronze
5028,4/17/23 10:29,Clothing,43,3,4489,Cash,29,1.0,Michael Moore,29,Female,0,25-34,4,Bronze
5028,4/26/23 9:35,Clothing,181,5,4081,Cash,29,0.0,Michael Moore,29,Female,0,25-34,4,Bronze
5028,4/20/21 0:07,Clothing,294,3,4693,Cash,29,,Michael Moore,29,Female,0,25-34,4,Bronze
34522,6/2/23 3:17,Home,314,1,1085,Credit Card,43,1.0,Susan Smith,43,Female,0,35-44,5,Bronze
34522,12/24/22 3:21,Clothing,419,2,2279,Credit Card,43,1.0,Susan Smith,43,Female,0,35-44,5,Bronze
34522,6/12/21 11:34,Books,43,1,4079,PayPal,43,1.0,Susan Smith,43,Female,0,35-44,5,Bronze
34522,7/18/22 0:33,Books,128,1,3104,Credit Card,43,1.0,Susan Smith,43,Female,0,35-44,5,Bronze
34522,6/20/22 5:24,Clothing,315,4,3258,PayPal,43,,Susan Smith,43,Female,0,35-44,5,Bronze
26721,5/25/23 9:52,Home,241,5,1270,Cash,31,,Joyce Clarke,31,Male,0,25-34,2,Bronze
26721,1/9/20 8:41,Clothing,45,4,2915,Credit Card,31,0.0,Joyce Clarke,31,Male,0,25-34,2,Bronze
9483,8/25/23 0:03,Clothing,470,4,3317,Cash,63,0.0,Amanda Flores,63,Male,1,55-64,5,Bronze
9483,1/3/23 14:08,Clothing,330,1,2815,PayPal,63,,Amanda Flores,63,Male,1,55-64,5,Bronze
9483,4/2/22 19:29,Clothing,234,2,4175,Crypto,63,,Amanda Flores,63,Male,1,55-64,5,Bronze
9483,3/18/20 16:15,Books,472,2,1137,Credit Card,63,0.0,Amanda Flores,63,Male,1,55-64,5,Bronze
9483,6/7/21 6:32,Electronics,470,3,2376,Cash,63,1.0,Amanda Flores,63,Male,1,55-64,5,Bronze
37896,12/25/22 11:03,Electronics,482,4,594,PayPal,54,1.0,Ruben Houston,54,Male,0,45-54,5,Bronze
37896,9/14/22 1:42,Clothing,115,3,4630,Crypto,54,0.0,Ruben Houston,54,Male,0,45-54,5,Bronze
37896,2/8/22 5:44,Books,379,2,4206,Credit Card,54,0.0,Ruben Houston,54,Male,0,45-54,5,Bronze
37896,4/5/21 7:53,Books,332,1,2352,Cash,54,0.0,Ruben Houston,54,Male,0,45-54,5,Bronze
37896,6/7/20 5:15,Electronics,271,3,618,PayPal,54,0.0,Ruben Houston,54,Male,0,45-54,5,Bronze
18413,4/10/22 20:29,Books,450,4,681,PayPal,27,1.0,Andrew Strickland,27,Male,0,25-34,8,Silver
18413,9/2/20 11:26,Clothing,329,3,4146,PayPal,27,0.0,Andrew Strickland,27,Male,0,25-34,8,Silver
18413,9/28/21 7:59,Clothing,34,5,4450,PayPal,27,0.0,Andrew Strickland,27,Male,0,25-34,8,Silver
18413,5/15/22 19:45,Home,248,4,5034,Crypto,27,0.0,Andrew Strickland,27,Male,0,25-34,8,Silver
18413,2/7/22 18:00,Books,257,2,2284,Credit Card,27,1.0,Andrew Strickland,27,Male,0,25-34,8,Silver
18413,7/29/20 18:06,Books,269,3,1234,Crypto,27,1.0,Andrew Strickland,27,Male,0,25-34,8,Silver
18413,11/7/22 16:31,Books,221,1,4363,Credit Card,27,0.0,Andrew Strickland,27,Male,0,25-34,8,Silver
18413,8/30/23 0:55,Electronics,97,4,4665,Credit Card,27,0.0,Andrew Strickland,27,Male,0,25-34,8,Silver
30709,3/3/22 18:30,Home,385,3,3188,PayPal,45,1.0,Anthony Anderson,45,Female,1,45-54,5,Bronze
30709,6/28/20 1:07,Books,253,4,4238,PayPal,45,0.0,Anthony Anderson,45,Female,1,45-54,5,Bronze
30709,12/31/22 2:16,Electronics,97,1,2223,Credit Card,45,1.0,Anthony Anderson,45,Female,1,45-54,5,Bronze
30709,3/30/22 16:36,Clothing,97,5,251,Credit Card,45,1.0,Anthony Anderson,45,Female,1,45-54,5,Bronze
30709,7/3/20 19:20,Home,71,5,573,Cash,45,,Anthony Anderson,45,Female,1,45-54,5,Bronze
49281,3/8/21 9:47,Books,191,4,3842,PayPal,25,1.0,Julia Choi,25,Female,0,25-34,10,Platinum
49281,8/28/23 4:00,Books,48,2,901,PayPal,25,0.0,Julia Choi,25,Female,0,25-34,10,Platinum
49281,1/20/22 2:47,Books,284,5,1426,Credit Card,25,1.0,Julia Choi,25,Female,0,25-34,10,Platinum
49281,2/10/23 16:16,Electronics,166,4,3337,Cash,25,0.0,Julia Choi,25,Female,0,25-34,10,Platinum
49281,10/31/21 1:27,Books,348,1,2708,Cash,25,0.0,Julia Choi,25,Female,0,25-34,10,Platinum
49281,2/26/23 2:28,Clothing,119,5,1892,Crypto,25,,Julia Choi,25,Female,0,25-34,10,Platinum
49281,5/25/22 22:06,Clothing,206,2,481,Credit Card,25,1.0,Julia Choi,25,Female,0,25-34,10,Platinum
49281,7/30/20 6:13,Clothing,306,2,3197,PayPal,25,,Julia Choi,25,Female,0,25-34,10,Platinum
49281,5/20/22 12:03,Clothing,325,3,4559,Cash,25,0.0,Julia Choi,25,Female,0,25-34,10,Platinum
49281,2/2/22 11:09,Books,311,3,871,Cash,25,1.0,Julia Choi,25,Female,0,25-34,10,Platinum
