customer_id,customer_name,customer_age,gender,order_count,orders_returned,total_churn,tenure_days,average_total_per_cart,total_qty_purchased,total_spent_historic,payment_creditcard,payment_debit,payment_crypto,payment_paypal,payment_cash,cat_electronics,cat_home,cat_clothing,cat_books
20496,Thomas Stokes,26,Female,4,0.0,4,824,349,16,12037,2,0,1,1,0,1,1,0,2
48619,Katie Ross,37,Female,6,2.0,0,938,245.33333333333334,18,14692,1,0,0,3,2,2,1,2,1
27542,Joseph Fitzpatrick,22,Female,3,1.0,0,300,190.66666666666666,13,9687,1,0,0,2,0,0,1,2,0
24144,Dana Love,28,Female,6,5.0,0,1114,226.16666666666666,20,15048,2,0,0,4,0,1,2,2,1
35237,Anthony Rosales,42,Female,2,0.0,0,787,354.5,4,3893,1,0,0,1,0,1,0,1,0
4456,Shane Jones DDS,67,Male,6,2.0,0,1153,239.33333333333334,18,13781,2,0,1,3,0,2,2,0,2
486,Maria Stevens,21,Male,5,3.0,0,572,221.6,18,17583,3,0,0,1,1,0,2,2,1
7779,Angela Rivera,51,Female,5,2.0,5,1105,219.6,16,20360,1,0,0,1,3,2,0,1,2
47586,Brandi Anderson,32,Male,7,2.0,0,1188,294.2857142857143,20,18274,0,0,0,5,2,0,2,2,3
6849,Susan Kennedy,41,Male,8,5.0,0,1289,251.875,29,28393,4,0,1,3,0,2,1,2,3
43959,Kevin Ramos MD,31,Male,7,2.0,0,762,204.28571428571428,20,20118,3,0,0,1,3,0,3,2,2
37979,Cody Hernandez,34,Male,7,3.0,0,1055,220.14285714285714,22,9497,1,0,2,3,1,1,2,0,4
26186,Gail Palmer,18,Female,8,3.0,0,1067,249,23,20534,1,0,2,2,3,0,4,2,2
46808,Douglas Lane,50,Male,6,2.0,0,1011,169.66666666666666,14,19280,3,0,1,1,1,3,1,2,0
43995,Elizabeth Henson,68,Male,10,5.0,0,1243,197,24,32302,6,0,0,2,2,2,4,3,1
42035,Christopher Moreno,26,Female,10,4.0,0,1023,209.4,29,39916,4,0,1,4,1,2,2,1,5
26252,Samuel Kim,61,Male,9,5.0,0,1258,233,23,17881,3,0,0,3,3,3,0,2,4
48734,John Johnson,54,Male,6,3.0,0,749,223.16666666666666,23,18923,3,0,0,2,1,2,0,3,1
15503,Gregory Harris,56,Male,8,4.0,0,1147,156.75,21,25693,2,0,3,0,3,2,1,3,2
1916,Adam White,66,Male,4,2.0,0,1241,380.25,13,9538,1,0,0,2,1,0,0,1,3
36237,Kevin Parrish,53,Female,3,1.0,0,192,284.6666666666667,11,12160,2,0,0,0,1,1,0,2,0
11894,James Alvarado,28,Female,8,4.0,0,766,187.375,25,22623,4,0,2,1,1,1,3,2,2
12544,Brittany Flores,33,Female,4,2.0,0,758,177,10,13787,2,0,0,0,2,1,2,0,1
16925,Kathy Hall,27,Female,9,4.0,0,1170,280.22222222222223,30,25363,3,0,0,3,3,2,1,2,4
49406,Jordan Hill,38,Male,3,2.0,0,669,316,9,11990,1,0,0,2,0,0,0,0,3
47500,Carlos Rodriguez,42,Male,7,3.0,0,1011,187.57142857142858,19,19908,2,0,1,2,2,1,1,2,3
36261,Paul Marshall Jr.,29,Female,2,2.0,0,31,354.5,2,5471,1,0,1,0,0,0,0,1,1
23248,Lucas Rich,60,Male,4,3.0,0,904,213.5,9,14188,1,0,0,0,3,0,0,2,2
35483,Madison Martin,68,Female,6,0.0,0,888,149,18,18824,4,0,1,0,1,1,1,2,2
42691,James Martin,55,Male,6,0.0,6,938,185.66666666666666,19,16408,1,0,3,2,0,1,1,2,2
13544,Sharon Brown,37,Female,8,3.0,0,943,249.25,22,25894,2,0,0,3,3,5,0,1,2
40383,Samantha Moore,47,Male,3,2.0,0,761,235,8,11738,2,0,0,1,0,0,1,0,2
20346,Victoria Hernandez,21,Female,3,3.0,3,507,204.66666666666666,9,8794,3,0,0,0,0,2,0,1,0
8944,Willie Smith,37,Female,11,4.0,0,976,293.1818181818182,29,22568,3,0,1,3,4,1,2,2,6
45471,Timothy Peterson,19,Female,5,2.0,0,820,189.8,10,10090,1,0,1,2,1,2,1,1,1
46640,Samantha Mason,63,Female,4,1.0,4,544,217.5,9,12831,1,0,2,0,1,0,1,2,1
43165,David Wright,41,Male,9,5.0,0,1095,264.8888888888889,24,25535,4,0,2,1,2,4,2,0,3
34938,Tina Lawson,46,Female,5,1.0,0,1032,339.8,17,17064,3,0,0,1,1,1,1,2,1
4163,Jacqueline Knapp,28,Male,6,2.0,0,1029,272.3333333333333,21,18518,2,0,1,1,2,1,4,1,0
28098,Michael Bell,66,Male,8,4.0,8,1072,208.375,18,21965,3,0,1,2,2,2,1,1,4
2141,Joseph Hodge,23,Female,4,2.0,0,878,277.5,16,13007,1,0,1,0,2,0,2,0,2
39991,Anthony Boyle,46,Male,5,2.0,5,1075,209.4,16,14007,1,0,0,2,2,2,1,0,2
13424,Adam Ramos,70,Female,5,1.0,0,1263,315.2,14,18352,2,0,0,2,1,0,3,2,0
14650,Valerie Jones,50,Male,7,3.0,0,1055,230.85714285714286,22,20109,2,0,0,1,4,0,1,2,4
15960,George Erickson,50,Female,3,1.0,0,92,190.33333333333334,8,9292,2,0,0,0,1,1,0,2,0
32401,David Howard,38,Male,3,1.0,0,1045,163,5,4335,1,0,0,1,1,0,2,0,1
37503,John Duran,57,Female,4,2.0,0,1108,348.75,13,13067,3,0,0,1,0,2,0,2,0
20583,Sara Miller,51,Male,6,4.0,0,815,379.5,19,17282,5,0,0,1,0,1,1,0,4
42236,Jose Robbins,35,Female,7,2.0,0,1195,220.14285714285714,20,21131,4,0,0,2,1,1,1,2,3
5988,Molly Mullins,35,Female,8,5.0,0,814,287.75,29,20171,4,0,0,2,2,2,1,2,3
28769,Mrs. Brianna Flores,43,Male,9,3.0,0,1278,264.3333333333333,25,22240,4,0,4,1,0,4,1,2,2
46249,Adam Smith,64,Female,7,2.0,0,1151,254.85714285714286,21,18765,2,0,2,1,2,2,1,4,0
8509,Donna Higgins,66,Female,4,0.0,0,716,299,11,10583,2,0,0,1,1,0,1,1,2
15537,Kyle Mason,40,Male,6,4.0,0,1164,202.33333333333334,20,13097,3,0,0,3,0,0,2,0,4
29769,Kristen Tucker,69,Female,8,4.0,0,1070,220.375,18,23139,6,0,0,1,1,1,2,4,1
6217,Breanna Miller,24,Female,5,2.0,0,941,187.8,12,10214,2,0,0,1,2,1,1,0,3
30899,Anthony Edwards,49,Male,6,1.0,0,636,203.5,19,24000,4,0,1,0,1,2,0,1,3
34158,Robert Valdez,36,Male,2,1.0,0,379,404.5,3,3636,2,0,0,0,0,0,0,1,1
20276,Robin Mcmahon,37,Male,4,2.0,0,699,319.75,12,12874,1,0,0,3,0,0,2,0,2
5696,Matthew Saunders,59,Female,3,2.0,3,117,219,11,8762,1,0,1,1,0,2,0,0,1
19843,Lindsey Barton,55,Female,4,2.0,0,751,159.25,10,16927,2,0,1,1,0,1,1,1,1
35727,Lauren Sanders,33,Female,4,2.0,0,902,365,12,10745,3,0,0,1,0,3,1,0,0
43514,Patricia Miller,23,Female,2,1.0,0,79,321.5,10,4375,0,0,0,1,1,1,0,1,0
24985,Christina Roberson DDS,42,Female,7,3.0,7,1265,213.28571428571428,22,14806,3,0,1,0,3,2,2,2,1
35988,Melissa Skinner,42,Male,6,4.0,0,1052,252.33333333333334,20,15289,1,0,0,4,1,1,1,3,1
39995,Kyle Kennedy,68,Female,7,4.0,0,936,248.42857142857142,14,23383,5,0,0,2,0,2,3,2,0
22615,Brenda Gibbs,36,Female,6,2.0,0,1285,288.1666666666667,11,14664,1,0,1,4,0,2,0,2,2
4668,Sharon Wolf,31,Female,9,3.0,9,900,248,32,18184,2,0,1,2,4,1,1,3,4
38959,John Waters,36,Female,2,0.0,2,297,109.5,8,6026,0,0,0,0,2,0,1,1,0
25594,Robert Smith,57,Female,4,1.0,0,524,208.5,9,11866,1,0,1,1,1,0,1,0,3
25536,Andrew Gordon,40,Female,5,1.0,0,1039,273,14,11023,2,0,1,1,1,0,3,1,1
43702,Theresa Ramsey,66,Male,3,2.0,0,596,301,7,14081,1,0,1,1,0,1,1,0,1
37996,Tyler Gonzalez,19,Male,3,1.0,0,573,130,13,5063,3,0,0,0,0,0,1,1,1
10705,Alexander Benson,49,Male,7,3.0,0,831,135.57142857142858,18,20708,3,0,1,1,2,2,3,1,1
10366,Kevin Little,36,Male,1,0.0,0,0,175,3,4524,1,0,0,0,0,1,0,0,0
44613,Nicholas Santos,54,Female,7,2.0,0,960,276.7142857142857,18,22925,1,0,1,3,2,0,1,3,3
26450,Thomas Jones,55,Female,3,1.0,3,882,462,12,9222,1,0,1,1,0,1,0,0,2
20951,Thomas Harris,35,Female,3,3.0,3,872,284,11,13299,0,0,1,0,2,1,0,0,2
11280,Bruce Roberts,58,Male,6,4.0,6,709,251,22,16546,1,0,1,4,0,1,0,2,3
18511,John Smith,54,Male,5,2.0,0,1203,328,11,16288,4,0,1,0,0,1,1,2,1
31317,Jennifer George,40,Male,2,1.0,2,713,168.5,6,3950,1,0,0,1,0,0,1,0,1
44159,Peter Roberts,55,Male,3,0.0,0,862,285,10,5969,0,0,2,1,0,1,2,0,0
38252,Travis Mcneil,53,Female,9,5.0,0,1025,255.22222222222223,32,30858,7,0,0,2,0,1,3,2,3
24885,Raven Smith,55,Female,3,2.0,0,635,142.33333333333334,11,13395,2,0,0,0,1,0,0,2,1
12698,Kathryn Chavez,31,Female,6,3.0,0,814,184.16666666666666,21,17794,0,0,0,4,2,2,0,1,3
29643,Brandon Reed,37,Male,1,1.0,0,0,53,2,2682,0,0,0,0,1,0,0,1,0
43764,Robert Ferguson,39,Female,8,3.0,0,886,295.25,25,26018,2,0,0,2,4,6,1,0,1
15580,William Martinez,41,Female,4,2.0,0,478,223.25,9,9179,0,0,0,1,3,0,0,1,3
36470,Colleen Clarke,49,Female,3,0.0,3,966,299.6666666666667,13,10289,2,0,0,0,1,0,0,0,3
40690,Jill Underwood,45,Female,5,1.0,0,619,290.6,20,8715,1,0,1,2,1,1,2,2,0
32242,Rebecca Mcdaniel,60,Female,3,1.0,3,1307,241.33333333333334,11,6436,0,0,0,2,1,0,2,1,0
31530,Joseph Taylor,63,Female,7,5.0,7,1176,243.85714285714286,20,22224,1,0,0,3,3,2,1,1,3
26214,Louis Acosta,18,Female,8,3.0,0,1278,288.25,23,26682,3,0,0,4,1,0,2,2,4
7441,Allison Mcdaniel,34,Male,6,2.0,0,1094,233.66666666666666,16,13630,2,0,0,3,1,3,1,0,2
48590,Karen Brooks,43,Male,7,3.0,0,969,287.85714285714283,21,22340,3,0,0,0,4,3,2,1,1
39453,Amber Lopez,31,Female,6,3.0,0,898,178.16666666666666,15,12225,5,0,0,0,1,0,0,4,2
7049,Daniel Byrd,25,Female,6,3.0,0,901,292.5,20,16668,2,0,1,2,1,1,2,1,2
45817,Christina Valdez,21,Male,3,2.0,3,717,313.3333333333333,7,8572,1,0,0,0,2,0,0,2,1
4451,Annette Baker,40,Male,7,2.0,7,992,322,22,16881,3,0,0,2,2,1,2,0,4
23408,David Pennington,38,Male,5,2.0,5,873,128.2,16,13923,3,0,0,1,1,1,0,1,3
36393,Jeremy Valdez,40,Female,6,2.0,0,579,232.33333333333334,12,15116,1,0,0,2,3,1,1,2,2
30497,Anthony Meyer,63,Male,3,1.0,3,1044,376.3333333333333,10,9769,1,0,0,2,0,2,1,0,0
36822,Jeffrey Herman,68,Male,6,1.0,0,773,265.8333333333333,24,19567,4,0,1,0,1,3,1,1,1
12511,Johnathan Roman,38,Male,4,2.0,4,949,346,11,9934,2,0,0,0,2,1,0,3,0
21523,Christopher Mitchell,69,Female,4,2.0,0,1049,326.5,15,13849,2,0,0,1,1,1,0,1,2
18725,Jody Stuart,36,Female,7,4.0,0,847,276.7142857142857,23,24479,4,0,1,2,0,1,1,2,3
24921,Robert Shannon,54,Female,4,1.0,4,1204,431.5,11,9500,2,0,0,0,2,1,0,2,1
35691,Taylor Simmons,39,Male,5,2.0,0,366,265,19,10786,0,0,2,1,2,0,0,3,2
29043,Robert Fleming MD,24,Male,5,2.0,0,574,288.6,17,8771,1,0,1,3,0,0,0,3,2
33297,Kelly Walker,52,Female,4,1.0,0,622,207.5,15,14019,1,0,0,3,0,1,1,0,2
12390,Douglas Rivera,50,Female,2,0.0,0,83,478.5,8,8793,0,0,0,2,0,0,0,1,1
15036,Joshua Hinton,68,Male,7,3.0,0,1331,223.57142857142858,21,23989,4,0,0,2,1,1,0,4,2
19204,Becky Nguyen,54,Female,3,1.0,0,1200,422,12,6562,1,0,0,2,0,0,1,2,0
44575,Madison Ramirez,24,Male,6,3.0,0,1228,316,17,14074,3,0,2,1,0,3,1,1,1
40036,Daniel Brennan,50,Male,5,2.0,0,1220,323.2,11,13248,3,0,0,0,2,1,0,2,2
32638,Elizabeth Coleman,70,Female,2,1.0,0,637,310,6,4728,0,0,0,0,2,0,1,0,1
20567,Jim Shaw,48,Female,6,2.0,0,1058,269.3333333333333,17,15791,1,0,0,4,1,2,1,1,2
9377,John Wilson,61,Male,7,3.0,0,981,372.7142857142857,15,21585,0,0,0,4,3,1,1,1,4
39522,Lisa Gonzales,52,Female,6,3.0,0,891,280.3333333333333,18,17422,2,0,0,2,2,3,2,0,1
35286,Sharon Lopez,44,Male,9,4.0,9,881,371.1111111111111,29,26506,6,0,0,1,2,2,3,2,2
30139,Andrew Wade,59,Female,6,3.0,0,1004,311.3333333333333,19,20957,1,0,1,4,0,3,0,1,2
13386,Andrew Miller,28,Female,8,4.0,8,1235,311.875,28,24100,1,0,0,3,4,1,2,3,2
39200,Christina Allen,47,Female,3,0.0,0,782,168.66666666666666,8,8370,1,0,0,1,1,0,0,1,2
49275,Karen Duke,58,Male,3,1.0,0,1295,176,9,9492,1,0,1,1,0,2,0,1,0
16068,Melissa James,45,Male,6,3.0,0,1158,182.83333333333334,16,23409,2,0,0,1,3,2,0,2,2
19290,Tonya Ferrell,27,Female,6,3.0,0,538,256.5,15,19565,1,0,1,3,1,2,1,2,1
40171,Lindsay Patterson,44,Male,4,1.0,4,481,276.5,11,11940,2,0,0,1,1,1,2,1,0
42793,Gary Taylor,24,Female,7,1.0,7,871,207.85714285714286,24,18553,4,0,2,0,1,1,3,2,1
25823,Timothy Hendricks,29,Female,2,2.0,2,68,82,7,6419,2,0,0,0,0,0,0,2,0
13176,Beth Park,25,Female,7,2.0,0,942,181.28571428571428,19,16772,1,0,2,3,1,2,2,1,2
32303,Brittany Rivera,42,Female,6,1.0,0,1088,294.8333333333333,13,19599,1,0,0,3,2,0,1,2,3
7659,Leslie Phelps,47,Female,4,3.0,0,807,406.25,17,8984,2,0,1,0,1,1,0,3,0
37992,Roy Allen,66,Male,4,2.0,0,408,429.25,11,7970,4,0,0,0,0,0,0,3,1
22750,Tonya Oneill,50,Female,5,1.0,0,881,334.4,16,16125,3,0,0,1,1,1,2,1,1
15956,Heather Sheppard,42,Male,10,4.0,0,1248,248.5,32,27925,4,0,2,3,1,3,3,2,2
21826,Lisa Smith,66,Male,3,2.0,0,798,242.66666666666666,11,9639,1,0,0,2,0,0,0,1,2
25310,Karen Webb,42,Female,5,1.0,0,558,249.8,13,15667,2,0,1,2,0,0,2,1,2
21782,Teresa Larson,22,Female,6,5.0,0,1317,266.6666666666667,18,11676,3,0,0,0,3,3,0,1,2
33432,Ryan Barton,28,Female,4,1.0,4,1312,211.75,15,12734,2,0,1,0,1,1,0,2,1
6258,Madeline Williams,54,Female,7,2.0,7,1325,306.14285714285717,21,15914,3,0,1,1,2,0,2,2,3
29280,Jamie Sullivan,47,Female,3,1.0,3,416,295.6666666666667,10,8824,1,0,0,2,0,0,1,1,1
1109,Debbie Morton,66,Male,7,3.0,0,1082,146.14285714285714,21,21595,3,0,0,1,3,1,0,4,2
49129,Hannah Wagner,51,Male,7,3.0,0,1119,246,19,28705,2,0,0,2,3,3,0,3,1
23171,Misty Rogers,62,Female,2,2.0,2,325,237,9,6031,0,0,1,0,1,0,1,0,1
40086,Erin Patterson,19,Female,4,1.0,0,641,204.5,14,12225,0,0,1,2,1,0,1,1,2
42588,Sharon Robinson,56,Male,4,3.0,0,472,194.5,12,13289,2,0,1,1,0,1,3,0,0
45884,Timothy Stanton,32,Female,3,0.0,3,948,181.33333333333334,14,7488,0,0,0,2,1,2,0,1,0
31906,Scott Webb,49,Female,7,5.0,0,1320,315.7142857142857,17,18660,5,0,0,1,1,3,0,2,2
5933,Timothy Dixon,32,Male,4,1.0,0,429,220.5,19,11601,2,0,0,1,1,1,2,1,0
20964,Cheyenne Cole,43,Female,9,4.0,0,1114,242,30,21935,4,0,0,2,3,3,1,1,4
7375,Zachary Lewis,28,Female,3,1.0,0,855,176.33333333333334,7,13051,3,0,0,0,0,1,1,1,0
13947,Christian Duncan,54,Female,7,2.0,0,955,320.2857142857143,24,21705,1,0,0,4,2,2,1,4,0
14323,Dawn Evans,28,Male,4,1.0,0,907,233,18,12135,1,0,0,1,2,0,1,2,1
20647,Megan Mcguire,63,Male,4,2.0,0,312,269,9,13889,0,0,1,2,1,0,2,2,0
49780,Tara Frost,23,Female,2,1.0,0,687,330.5,6,6308,0,0,0,1,1,0,0,2,0
5574,Hailey Hall,68,Female,9,5.0,0,1073,229.33333333333334,23,32639,3,0,1,3,2,1,1,5,2
2042,Connie Cortez,69,Female,4,0.0,0,960,269.5,13,6104,2,0,0,1,1,1,2,1,0
33126,Teresa Floyd,28,Male,7,4.0,0,922,217,24,21064,1,0,0,4,2,2,2,2,1
15397,Daniel Scott,28,Male,3,1.0,0,1065,275,3,6022,1,0,0,1,1,0,1,1,1
24343,Susan Phillips,23,Female,3,1.0,0,662,258.6666666666667,9,6115,1,0,0,1,1,0,1,1,1
36660,Shane Anderson,45,Female,5,2.0,0,1042,264,14,16413,4,0,1,0,0,1,0,2,2
29506,Jose Hansen,20,Female,11,6.0,0,1036,258.54545454545456,23,24191,5,0,1,3,2,3,0,4,4
16734,Jessica Shepard,68,Male,3,1.0,0,907,247.33333333333334,5,11358,2,0,0,1,0,1,1,0,1
20600,Stephen Estrada,21,Female,5,1.0,5,921,386.6,16,13453,2,0,0,2,1,1,1,2,1
4985,Michelle Pratt,55,Male,6,4.0,0,858,281.6666666666667,19,19738,2,0,0,3,1,0,2,0,4
4105,Mark Evans,24,Male,5,2.0,0,522,244.4,13,18084,4,0,0,0,1,2,0,3,0
3965,Benjamin Davis,38,Male,5,2.0,0,813,275.6,15,13348,3,0,1,1,0,2,0,1,2
32573,Melissa Martinez,62,Female,4,2.0,0,897,142.75,13,8323,4,0,0,0,0,0,0,2,2
44321,Tracy Blankenship,50,Male,5,1.0,0,596,250.8,11,13625,2,0,1,0,2,1,2,1,1
14660,Robert Wheeler,41,Male,10,1.0,0,973,270.8,26,18704,4,0,1,4,1,2,3,2,3
38032,Linda Thompson,37,Female,8,4.0,0,1233,318.125,28,29086,3,0,1,3,1,1,1,4,2
44838,Jonathan Woods,45,Male,4,2.0,0,516,104,10,9823,0,0,0,3,1,1,1,1,1
20077,Erin Ortiz,51,Female,5,3.0,0,578,244.4,13,15633,1,0,2,2,0,0,1,1,3
46846,Angelica Brown,25,Male,5,2.0,0,931,263.8,13,8580,2,0,1,0,2,0,0,3,2
24353,Austin Bruce,39,Female,4,2.0,4,943,112.25,8,9498,0,0,1,3,0,0,0,2,2
24860,Shari Chaney,28,Female,1,1.0,0,0,163,3,4614,0,0,0,0,1,0,0,1,0
18029,Shannon Nixon,66,Male,7,1.0,0,677,235.42857142857142,18,23767,2,0,0,1,4,1,2,2,2
25265,Joshua Mathis,45,Female,6,0.0,0,861,294.3333333333333,19,16095,2,0,1,1,2,3,1,0,2
17420,Tyler Graves,19,Male,6,4.0,0,760,199.16666666666666,12,21138,3,0,1,1,1,0,0,2,4
12405,Melinda Garza,49,Male,3,0.0,0,660,287.6666666666667,10,9878,2,0,0,1,0,0,1,1,1
13411,Justin Porter,35,Male,3,1.0,3,752,284.6666666666667,12,7781,1,0,0,1,1,0,0,2,1
29621,Deborah Lewis,35,Male,4,1.0,0,1049,386.5,12,8821,3,0,0,0,1,2,0,0,2
18661,Sherry Marshall,61,Female,6,2.0,0,1202,196.66666666666666,18,14681,3,0,0,2,1,1,1,2,2
17916,Christopher Dixon,24,Female,9,4.0,9,1238,229.77777777777777,33,18589,5,0,0,2,2,2,3,1,3
5426,Nathaniel Garrett,48,Female,4,1.0,0,1048,300.25,16,12837,2,0,1,0,1,1,0,2,1
45207,Susan Bradford,58,Male,10,5.0,0,1248,284.2,30,28102,4,0,1,3,2,0,0,2,8
14420,Raymond Gonzalez,42,Female,6,1.0,0,498,261.6666666666667,22,13932,4,0,1,0,1,2,1,1,2
8465,Jacqueline Waters,69,Female,5,2.0,0,1238,299.8,13,17882,1,0,0,1,3,3,0,0,2
46239,Sarah Steele,66,Female,2,,0,946,303.5,7,4527,0,0,1,0,1,1,1,0,0
27371,Ariana Weber,19,Female,5,0.0,0,222,246.8,12,12495,3,0,0,1,1,1,1,1,2
47707,John Lee,46,Female,6,2.0,6,1168,154.83333333333334,20,17270,4,0,0,1,1,0,1,0,5
2727,Colleen Thompson,55,Male,6,2.0,0,940,328.5,19,20435,0,0,1,3,2,2,0,2,2
38882,Laurie Jones,61,Male,8,3.0,8,1294,269.625,18,21768,3,0,1,3,1,0,3,3,2
31216,Jesse Daniels,44,Male,5,3.0,0,837,250.8,15,10611,3,0,0,2,0,3,0,1,1
35975,Christopher Hernandez,36,Male,7,4.0,0,866,203.57142857142858,23,13132,2,0,2,1,2,1,1,4,1
19256,Bobby Soto,63,Female,1,1.0,0,0,103,3,4029,0,0,0,0,1,0,1,0,0
33581,Ryan Rodriguez,50,Female,6,3.0,0,899,251.33333333333334,17,18990,2,0,1,1,2,2,1,0,3
23381,Penny Reid,35,Male,6,2.0,0,884,290,9,9353,5,0,1,0,0,1,1,2,2
17340,Kevin Dominguez,37,Male,7,3.0,0,1225,431.7142857142857,20,24222,3,0,0,2,2,1,2,3,1
40175,Megan Gallegos,52,Male,4,2.0,0,717,196.5,7,9575,1,0,0,3,0,1,1,1,1
28712,Cole Pace,66,Male,7,3.0,0,1289,332.57142857142856,14,29138,7,0,0,0,0,0,1,3,3
1101,Gerald Collins DDS,28,Female,6,3.0,0,416,188.16666666666666,14,15131,4,0,0,1,1,3,1,0,2
31029,Amber Reed,30,Male,7,2.0,0,1189,188,15,19492,4,0,0,3,0,2,2,3,0
22859,Joel Moore,27,Female,5,3.0,5,757,147.2,13,8230,0,0,0,2,3,0,4,1,0
10775,Christopher Payne,51,Male,8,3.0,0,1159,187.625,27,21885,3,0,1,2,2,0,1,3,4
15065,Jack King,68,Male,6,1.0,6,670,291.6666666666667,15,18524,3,0,1,1,1,1,3,0,2
23371,Sheila Olsen,39,Female,5,1.0,0,1274,276.6,11,19576,3,0,0,2,0,1,2,2,0
44914,James Ross,45,Male,3,2.0,3,373,145.33333333333334,4,7310,0,0,1,2,0,1,1,0,1
36576,Chloe Woods,33,Male,7,4.0,0,1056,321.14285714285717,16,19379,4,0,0,2,1,1,3,1,2
18094,Lindsey Mathews,43,Female,7,3.0,0,952,216.57142857142858,15,19449,4,0,0,2,1,3,1,2,1
22248,Philip Wilson,63,Male,7,3.0,0,732,211.85714285714286,20,14820,3,0,1,3,0,1,2,3,1
9304,Wendy Boyd,67,Male,5,4.0,0,867,290.4,18,8601,2,0,0,2,1,2,0,2,1
41142,Michael Cook,29,Female,4,4.0,0,1055,170,19,8498,0,0,3,1,0,2,0,1,1
40652,Heather Jacobs,41,Male,5,2.0,0,518,347.4,19,9935,1,0,1,0,3,0,1,2,2
5759,Julie Gentry,62,Male,6,2.0,0,1043,298.1666666666667,18,21055,1,0,1,0,4,2,2,2,0
17257,Jeffrey Mccarthy,48,Female,6,0.0,0,885,341.1666666666667,17,12577,1,0,1,1,3,1,3,0,2
2016,Douglas Johnson,47,Female,8,7.0,0,1206,305,30,24451,2,0,2,4,0,1,2,0,5
14509,Bradley Roth,47,Male,7,2.0,0,1307,225.71428571428572,20,15395,2,0,0,2,3,1,1,3,2
12235,April Brown,40,Male,5,3.0,5,1203,182,12,12628,3,0,1,0,1,1,1,2,1
22704,Zachary Hendrix,37,Female,3,1.0,0,407,262,15,6299,2,0,0,0,1,0,0,3,0
20869,Curtis Bright,22,Male,1,,1,0,200,5,3942,1,0,0,0,0,1,0,0,0
23662,Sean Spencer,57,Male,1,,0,0,192,3,4159,0,0,0,1,0,0,0,1,0
9416,David Peters,43,Female,8,5.0,0,947,199.125,23,27733,3,0,0,3,2,0,3,4,1
7450,Jordan Villa,24,Female,8,1.0,8,1203,193.625,29,23612,4,0,0,3,1,2,1,2,3
42992,Melanie Barrett,65,Female,5,2.0,0,1004,218.6,13,16222,2,0,0,1,2,1,1,3,0
32291,Angela Rangel,54,Male,5,2.0,0,1281,343.2,15,14171,1,0,1,3,0,2,1,0,2
35305,David Perez,30,Female,6,3.0,0,898,184,17,16175,4,0,1,1,0,2,0,3,1
40103,Matthew Snyder,69,Female,4,3.0,0,547,237.75,15,7629,1,0,1,1,1,1,2,1,0
7856,Valerie Rodriguez,50,Female,6,1.0,6,950,269.3333333333333,19,14132,1,0,0,4,1,2,2,1,1
21290,Paul Castillo,19,Female,3,1.0,0,791,235.66666666666666,6,9586,3,0,0,0,0,0,1,1,1
41455,Dana Johnson,38,Male,4,2.0,0,1163,239.75,14,14997,2,0,0,2,0,0,1,1,2
8558,Audrey Mcclure,25,Female,6,1.0,0,805,206.83333333333334,17,24500,1,0,0,3,2,0,2,4,0
38670,Kristopher Ellis,22,Male,3,1.0,3,477,284.3333333333333,9,4995,1,0,1,1,0,0,1,1,1
43295,Jennifer Sims,40,Female,6,4.0,0,870,259.1666666666667,22,13310,4,0,0,1,1,1,2,3,0
40226,Jeffrey Baker,38,Female,6,3.0,0,919,244.83333333333334,22,16517,4,0,0,2,0,2,0,2,2
23427,Karen Brown,20,Male,3,3.0,0,680,400,11,7904,1,0,0,2,0,0,3,0,0
31847,Todd Smith,26,Female,8,2.0,0,1161,259.625,28,23026,2,0,3,3,0,3,1,2,2
40945,Melissa Flores,68,Male,7,1.0,0,1117,217.71428571428572,23,22705,1,0,1,4,1,1,1,1,4
22450,Amy Brady,34,Male,6,1.0,0,942,210.33333333333334,23,12188,2,0,0,2,2,0,2,1,3
38700,Monica Powell,34,Female,5,1.0,5,717,178.8,11,13543,4,0,0,1,0,0,0,4,1
27459,Sherri Baker,53,Female,5,4.0,0,776,194.6,21,12456,2,0,0,3,0,2,1,0,2
7833,Michael Kirby,18,Female,8,3.0,0,905,170.375,20,18615,4,0,0,1,3,1,2,1,4
10236,Jessica Johnson,67,Male,2,1.0,2,223,145.5,4,6019,0,0,0,2,0,1,0,0,1
17496,Thomas Davis,39,Female,6,1.0,0,1021,259.6666666666667,12,11293,4,0,0,0,2,0,1,2,3
21293,Kevin Delgado,60,Male,6,3.0,0,1052,285.3333333333333,16,14821,3,0,0,0,3,1,1,1,3
45284,Paul Leonard,67,Female,8,3.0,8,1134,259,32,17047,5,0,0,1,2,1,0,2,5
7650,James Green,44,Female,7,1.0,0,1034,126,25,21967,2,0,2,1,2,3,3,0,1
23032,Crystal Becker,65,Male,5,2.0,0,847,298,14,18484,2,0,2,0,1,0,0,1,4
37919,Jennifer Howell,27,Male,6,2.0,0,1004,277.3333333333333,17,8828,2,0,0,1,3,0,0,5,1
10976,Carrie Willis,61,Female,4,2.0,0,748,190.25,13,4664,1,0,0,1,2,0,1,1,2
3503,Elaine Carter,42,Male,6,4.0,0,765,369,10,15629,3,0,0,2,1,0,3,1,2
5929,Erica Hale,38,Male,6,1.0,6,845,222.33333333333334,21,16344,1,0,0,3,2,1,3,2,0
